"","ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"790",9104450,"HW247277","01/13/2013 09:00:00 AM","035XX S ASHLAND AVE","0810","THEFT","OVER $500","OTHER","false","false","0912","009",11,59,"06",1166246,1881251,2013,"02/04/2016 06:33:39 AM",41.829729441,-87.665548413,"(41.829729441, -87.665548413)"
"791",4908576,"HM521279","08/05/2006 01:00:00 AM","091XX S MARQUETTE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0423","004",7,48,"08B",1195850,1844747,2006,"04/15/2016 08:55:02 AM",41.728877368,-87.558140854,"(41.728877368, -87.558140854)"
"792",7762889,"HS568514","10/17/2010 05:35:00 AM","016XX N LARAMIE AVE","0880","THEFT","PURSE-SNATCHING","SIDEWALK","false","false","2532","025",37,25,"06",1141470,1910225,2010,"02/04/2016 06:33:39 AM",41.909730421,-87.755737112,"(41.909730421, -87.755737112)"
"793",4173744,"HL504753","07/24/2005 12:15:00 PM","034XX N HARDING AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE","true","false","1732","017",30,21,"26",1149451,1922614,2005,"04/15/2016 08:55:02 AM",41.943575722,-87.726095685,"(41.943575722, -87.726095685)"
"794",2032026,"HH241066","03/14/2002 02:00:59 AM","045XX S EVANS AV","1310","CRIMINAL DAMAGE","TO PROPERTY","SCHOOL, PUBLIC, BUILDING","false","false","0222","002",NA,NA,"14",1181911,1875136,2002,"04/15/2016 08:55:02 AM",41.812600904,-87.608263541,"(41.812600904, -87.608263541)"
"795",8964299,"HW112473","01/10/2013 07:00:00 PM","010XX W 59TH ST","1330","CRIMINAL TRESPASS","TO LAND","GROCERY FOOD STORE","true","false","0712","007",16,68,"26",1170225,1865686,2013,"02/04/2016 06:33:39 AM",41.786931638,-87.651402671,"(41.786931638, -87.651402671)"
"796",1967372,"HH159472","01/31/2002 11:00:00 AM","010XX E 72 ST","0810","THEFT","OVER $500","SCHOOL, PUBLIC, BUILDING","false","false","0324","003",NA,NA,"06",1184279,1857486,2002,"04/15/2016 08:55:02 AM",41.764112658,-87.600129909,"(41.764112658, -87.600129909)"
"797",5044950,"HM650856","10/09/2006 11:22:37 PM","014XX W 71ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE PORCH/HALLWAY","false","true","0734","007",17,67,"08B",1168087,1857667,2006,"04/15/2016 08:55:02 AM",41.764972761,-87.659472125,"(41.764972761, -87.659472125)"
"798",8990481,"HW130118","01/24/2013 06:37:00 PM","093XX S HARPER AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","APARTMENT","true","false","0413","004",8,48,"18",1188078,1843379,2013,"02/04/2016 06:33:39 AM",41.725311976,-87.58665452,"(41.725311976, -87.58665452)"
"799",2918620,"HJ598234","08/30/2003 10:52:59 PM","012XX W 71ST PL","3710","INTERFERENCE WITH PUBLIC OFFICER","RESIST/OBSTRUCT/DISARM OFFICER","OTHER","true","false","0734","007",17,67,"24",1169175,1857367,2003,"04/15/2016 08:55:02 AM",41.764126063,-87.655492955,"(41.764126063, -87.655492955)"
"800",8995482,"HW141554","02/02/2010 08:00:00 AM","004XX E 41ST ST","0840","THEFT","FINANCIAL ID THEFT: OVER $300","OTHER","false","false","0214","002",3,38,"06",1179773,1877905,2010,"02/04/2016 06:33:39 AM",41.820248497,-87.616020877,"(41.820248497, -87.616020877)"
"801",9268304,"HW413493","08/18/2013 08:02:00 PM","047XX S ADA ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","RESIDENTIAL YARD (FRONT/BACK)","true","false","0933","009",3,61,"15",1168127,1873349,2013,"02/04/2016 06:33:39 AM",41.808005196,-87.658874624,"(41.808005196, -87.658874624)"
"802",10230937,"HY417393","09/09/2015 11:00:00 AM","013XX N MAPLEWOOD AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE PORCH/HALLWAY","false","false","1423","014",26,24,"14",1159164,1908723,2015,"09/17/2015 11:37:18 AM",41.905263458,-87.69077782,"(41.905263458, -87.69077782)"
"803",3639403,"HK734265","11/06/2004 12:30:00 AM","055XX S SAWYER AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false","0822","008",14,63,"05",1155659,1867673,2004,"04/15/2016 08:55:02 AM",41.792688862,-87.704756591,"(41.792688862, -87.704756591)"
"804",7422939,"HS224962","03/25/2010 04:30:00 AM","048XX S LAWLER AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0814","008",23,56,"14",1143509,1872115,2010,"02/04/2016 06:33:39 AM",41.805113569,-87.749199049,"(41.805113569, -87.749199049)"
"805",7110867,"HR519121","08/30/2009 12:00:00 AM","013XX S ST LOUIS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1021","010",24,29,"14",1153250,1893570,2009,"02/04/2016 06:33:39 AM",41.863801582,-87.712904373,"(41.863801582, -87.712904373)"
"806",6723032,"HR126113","01/17/2009 06:13:22 PM","072XX S ST LOUIS AVE","2022","NARCOTICS","POSS: COCAINE","STREET","true","false","0831","008",18,66,"18",1154286,1856562,2009,"02/04/2016 06:33:39 AM",41.762226024,-87.710086536,"(41.762226024, -87.710086536)"
"807",10933742,"JA249977","05/03/2017 10:00:00 AM","067XX S ST LAWRENCE AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE","false","false","0321","003",20,42,"05",1181402,1860366,2017,"05/10/2017 03:57:19 PM",41.772082479,-87.610585996,"(41.772082479, -87.610585996)"
"808",10567626,"HZ315494","06/19/2016 07:00:00 AM","009XX N MASSASOIT AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1511","015",29,25,"06",1137852,1905739,2016,"06/26/2016 03:52:13 PM",41.89748638,-87.76913671,"(41.89748638, -87.76913671)"
"809",1800034,"G625281","10/17/2001 03:00:00 PM","008XX E PERSHING RD","1562","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE","CHA APARTMENT","false","false","2122","002",NA,NA,"17",1182439,1879391,2001,"08/17/2015 03:03:40 PM",41.824264698,-87.606194781,"(41.824264698, -87.606194781)"
"810",2487041,"HH822288","12/06/2002 07:05:00 PM","009XX W 59TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","false","0712","007",16,68,"08B",1171105,1865710,2002,"04/15/2016 08:55:02 AM",41.786978299,-87.64817542,"(41.786978299, -87.64817542)"
"811",2975245,"HJ668844","10/02/2003 08:30:00 PM","042XX W BELMONT AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","1731","017",31,16,"05",1147517,1920937,2003,"04/15/2016 08:55:02 AM",41.939011267,-87.733247357,"(41.939011267, -87.733247357)"
"812",4021592,"HL377364","05/25/2005 01:00:00 AM","052XX S TRIPP AVE","1020","ARSON","BY FIRE","VEHICLE NON-COMMERCIAL","false","false","0815","008",23,57,"09",1148914,1869723,2005,"04/15/2016 08:55:02 AM",41.798447047,-87.729437132,"(41.798447047, -87.729437132)"
"813",9264814,"HW409111","08/15/2013 03:30:00 PM","030XX W AUGUSTA BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","PARK PROPERTY","false","true","1211","012",26,23,"08B",1155947,1906501,2013,"02/04/2016 06:33:39 AM",41.89923161,-87.702654942,"(41.89923161, -87.702654942)"
"814",1949747,"HH137434","01/20/2002 10:17:53 AM","001XX S DESPLAINES ST","1330","CRIMINAL TRESPASS","TO LAND","CHURCH/SYNAGOGUE/PLACE OF WORSHIP","true","false","0111","001",NA,NA,"26",1171957,1899516,2002,"04/15/2016 08:55:02 AM",41.879726316,-87.64405694,"(41.879726316, -87.64405694)"
"815",3922627,"HL293086","04/13/2005 09:30:00 AM","057XX S LA SALLE ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0233","002",3,68,"05",1176269,1867064,2005,"04/15/2016 08:55:02 AM",41.790579328,-87.629200821,"(41.790579328, -87.629200821)"
"816",9357960,"HW501197","10/21/2013 08:35:00 AM","057XX S WABASH AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0232","002",20,40,"14",1177693,1867024,2013,"02/04/2016 06:33:39 AM",41.790437441,-87.623980616,"(41.790437441, -87.623980616)"
"817",8940267,"HV611295","12/20/2012 10:45:00 PM","079XX S LUELLA AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0414","004",7,46,"05",1192575,1852775,2012,"02/04/2016 06:33:39 AM",41.750987223,-87.569876825,"(41.750987223, -87.569876825)"
"818",1654784,"G433332","07/23/2001 07:00:00 PM","069XX S PAULINA ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","0735","007",NA,NA,"18",1166177,1858377,2001,"08/17/2015 03:03:40 PM",41.766961944,-87.666452663,"(41.766961944, -87.666452663)"
"819",1835752,"G660399","11/02/2001 01:00:00 PM","061XX S WINCHESTER AV","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0714","007",NA,NA,"07",1164451,1863907,2001,"08/17/2015 03:03:40 PM",41.782173551,-87.672623441,"(41.782173551, -87.672623441)"
"820",9800987,"HX450388","10/01/2014 01:37:00 AM","022XX W 18TH PL","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST","SIDEWALK","true","false","1234","012",25,31,"04B",1161602,1891038,2014,"02/04/2016 06:33:39 AM",41.856683804,-87.682315045,"(41.856683804, -87.682315045)"
"821",8705250,"HV381446","07/13/2012 07:12:00 PM","007XX S ST LOUIS AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","SIDEWALK","true","false","1133","011",24,27,"18",1153154,1896689,2012,"02/04/2016 06:33:39 AM",41.872362366,-87.713174069,"(41.872362366, -87.713174069)"
"822",4247160,"HL565023","08/08/2005 12:01:00 AM","040XX W BELMONT AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","BANK","false","false","1731","017",31,16,"11",1148999,1920975,2005,"04/15/2016 08:55:02 AM",41.939086945,-87.727799589,"(41.939086945, -87.727799589)"
"823",10311911,"HY500667","11/13/2015 09:30:00 PM","001XX S ALBANY AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","true","false","1124","011",28,27,"26",1155731,1898994,2015,"11/20/2015 03:56:52 PM",41.87863604,-87.703650646,"(41.87863604, -87.703650646)"
"824",5089678,"HM694023","10/31/2006 07:43:00 PM","020XX N WESTERN AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","OTHER","true","false","1432","014",32,22,"05",1160033,1913656,2006,"04/15/2016 08:55:02 AM",41.918782078,-87.687449244,"(41.918782078, -87.687449244)"
"825",2393779,"HH704504","10/10/2002 09:44:00 AM","031XX W WALNUT ST","0460","BATTERY","SIMPLE","STREET","true","false","1331","012",27,27,"08B",1155337,1901461,2002,"04/15/2016 08:55:02 AM",41.885413657,-87.705031022,"(41.885413657, -87.705031022)"
"826",1424658,"G131776","03/07/2001 10:30:00 AM","009XX N HUDSON AV","2820","OTHER OFFENSE","TELEPHONE THREAT","CHA PARKING LOT/GROUNDS","false","false","1823","018",NA,NA,"26",1172969,1906517,2001,"08/17/2015 03:03:40 PM",41.898915119,-87.640133379,"(41.898915119, -87.640133379)"
"827",7742996,"HS550572","10/05/2010 08:00:00 PM","008XX W MADISON ST","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","STREET","false","false","1212","012",27,28,"11",1171012,1900255,2010,"02/04/2016 06:33:39 AM",41.881774957,-87.647505137,"(41.881774957, -87.647505137)"
"828",6551034,"HP623903","10/12/2008 09:25:00 PM","008XX N CAMBRIDGE AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","CHA PARKING LOT/GROUNDS","false","false","1823","018",27,8,"04B",1172533,1905756,2008,"02/04/2016 06:33:39 AM",41.896836547,-87.641757306,"(41.896836547, -87.641757306)"
"829",1790803,"G608682","10/10/2001 02:41:22 PM","082XX S MAY ST","031A","ROBBERY","ARMED: HANDGUN","SCHOOL, PUBLIC, BUILDING","false","false","0613","006",NA,NA,"03",1170040,1850388,2001,"08/17/2015 03:03:40 PM",41.744956018,-87.652524943,"(41.744956018, -87.652524943)"
"830",10387655,"HZ123548","01/21/2016 01:00:00 PM","003XX E 95TH ST","031A","ROBBERY","ARMED: HANDGUN","CLEANING STORE","false","false","0511","005",6,49,"03",1180007,1842051,2016,"01/28/2016 03:57:35 PM",41.721856085,-87.616259088,"(41.721856085, -87.616259088)"
"831",2811467,"HJ466991","07/01/2003 02:30:00 PM","038XX W 13TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","1011","010",24,29,"05",1151153,1893774,2003,"04/15/2016 08:55:02 AM",41.86440271,-87.720597059,"(41.86440271, -87.720597059)"
"832",7231544,"HR546153","09/19/2009 08:02:31 PM","088XX S BISHOP ST","4510","OTHER OFFENSE","PROBATION VIOLATION","RESIDENCE","true","false","2222","022",21,71,"26",1168209,1846232,2009,"02/04/2016 06:33:39 AM",41.733590917,-87.659353266,"(41.733590917, -87.659353266)"
"833",2975624,"HJ671341","10/03/2003 06:00:00 PM","010XX N LEAVITT ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1312","012",32,24,"07",1161551,1906851,2003,"04/15/2016 08:55:02 AM",41.900077146,-87.682061802,"(41.900077146, -87.682061802)"
"834",4099223,"HL440410","06/24/2005 02:30:00 AM","001XX N DEARBORN ST","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","NEWSSTAND","false","false","0113","001",42,32,"05",1175924,1901110,2005,"04/15/2016 08:55:02 AM",41.884011993,-87.629442817,"(41.884011993, -87.629442817)"
"835",1841590,"G677875","11/09/2001 09:00:00 AM","091XX S THROOP ST","0810","THEFT","OVER $500","RESIDENCE","false","false","2222","022",NA,NA,"06",1169229,1844040,2001,"08/17/2015 03:03:40 PM",41.727553772,-87.655679714,"(41.727553772, -87.655679714)"
"836",10899216,"JA210743","04/03/2017 10:00:00 AM","035XX S PAULINA ST","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false","0912","009",11,59,"08B",1165596,1881229,2017,"04/10/2017 03:50:20 PM",41.829682911,-87.667933881,"(41.829682911, -87.667933881)"
"837",1682558,"G477205","08/11/2001 03:00:00 PM","034XX W BERTEAU AV","0820","THEFT","$500 AND UNDER","STREET","false","false","1723","017",NA,NA,"06",1152860,1927748,2001,"08/17/2015 03:03:40 PM",41.957596831,-87.713429266,"(41.957596831, -87.713429266)"
"838",8076857,"HT307308","05/21/2011 11:00:00 AM","079XX S KINGSTON AVE","0915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","STREET","false","false","0422","004",7,46,"07",1194563,1852907,2011,"02/04/2016 06:33:39 AM",41.751300804,-87.562587625,"(41.751300804, -87.562587625)"
"839",8316634,"HT550841","10/20/2011 08:01:00 AM","051XX N DAMEN AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SCHOOL, PUBLIC, BUILDING","true","false","2032","020",47,4,"18",1162074,1934195,2011,"02/04/2016 06:33:39 AM",41.975099794,-87.679374655,"(41.975099794, -87.679374655)"
"840",8947713,"HV619553","12/28/2012 03:20:00 PM","002XX E 43RD ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","0213","002",3,38,"18",1178484,1876555,2012,"02/04/2016 06:33:39 AM",41.816573417,-87.620790527,"(41.816573417, -87.620790527)"
"841",2880523,"HJ548077","08/08/2003 05:00:00 AM","0000X W 78TH ST","1020","ARSON","BY FIRE","RESIDENCE-GARAGE","false","false","0623","006",6,69,"09",1177184,1853284,2003,"04/15/2016 08:55:02 AM",41.752744902,-87.626261172,"(41.752744902, -87.626261172)"
"842",8101208,"HT335739","06/07/2011 09:00:00 AM","046XX S HONORE ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false","0914","009",20,61,"26",1164797,1873876,2011,"02/04/2016 06:33:39 AM",41.809522407,-87.671073337,"(41.809522407, -87.671073337)"
"843",5165034,"HM759325","12/02/2006 12:00:00 AM","037XX N OSCEOLA AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE","false","false","1631","016",36,17,"11",1125743,1923923,2006,"04/15/2016 08:55:02 AM",41.947595582,-87.813207422,"(41.947595582, -87.813207422)"
"844",7244471,"HR654863","11/21/2009 09:10:00 PM","008XX N CICERO AVE","2170","NARCOTICS","POSSESSION OF DRUG EQUIPMENT","ALLEY","true","false","1531","015",37,25,"18",1144207,1904963,2009,"02/04/2016 06:33:39 AM",41.895239896,-87.745814792,"(41.895239896, -87.745814792)"
"845",9195663,"HW340814","06/29/2013 03:01:00 PM","001XX N DEARBORN ST","0890","THEFT","FROM BUILDING","CTA PLATFORM","false","false","0111","001",42,32,"06",1175924,1901110,2013,"02/04/2016 06:33:39 AM",41.884011993,-87.629442817,"(41.884011993, -87.629442817)"
"846",8775409,"HV449915","08/27/2012 09:45:00 PM","003XX E 134TH ST","0560","ASSAULT","SIMPLE","SIDEWALK","false","false","0533","005",9,54,"08A",1180473,1816536,2012,"02/04/2016 06:33:39 AM",41.65182863,-87.615331145,"(41.65182863, -87.615331145)"
"847",2820562,"HJ475941","07/04/2003 07:00:00 AM","048XX W ADDISON ST","0810","THEFT","OVER $500","STREET","false","false","1634","016",38,15,"06",1143564,1923498,2003,"04/15/2016 08:55:02 AM",41.9461139,-87.747711517,"(41.9461139, -87.747711517)"
"848",4484667,"HL780986","12/08/2005 03:00:00 AM","073XX S MORGAN ST","0890","THEFT","FROM BUILDING","RESIDENCE","false","true","0733","007",17,68,"06",1170915,1856179,2005,"04/15/2016 08:55:02 AM",41.760828238,-87.649150075,"(41.760828238, -87.649150075)"
"849",2745999,"HJ384028","05/17/2003 04:00:00 PM","054XX S ELLIS AVE","0810","THEFT","OVER $500","STREET","false","false","2131","002",5,41,"06",1183868,1869577,2003,"04/15/2016 08:55:02 AM",41.797301044,-87.601259017,"(41.797301044, -87.601259017)"
"850",5118324,"HM716209","11/12/2006 11:30:00 AM","012XX S KEDZIE AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","1022","010",24,29,"08A",1155219,1894346,2006,"04/15/2016 08:55:02 AM",41.865891735,-87.705655413,"(41.865891735, -87.705655413)"
"851",3002247,"HJ707256","10/13/2003 12:01:00 AM","027XX N MAGNOLIA AVE","0890","THEFT","FROM BUILDING","RESIDENCE","false","false","1933","019",32,7,"06",1167501,1918263,2003,"04/15/2016 08:55:02 AM",41.931266319,-87.659878229,"(41.931266319, -87.659878229)"
"852",9566680,"HX217639","04/09/2014 11:30:00 PM","055XX W JACKSON BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1522","015",29,25,"08B",1139470,1898121,2014,"02/04/2016 06:33:39 AM",41.876552273,-87.763379746,"(41.876552273, -87.763379746)"
"853",9496225,"HX150503","02/13/2014 11:45:00 PM","095XX S FOREST AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","STREET","false","false","0511","005",6,49,"04B",1179929,1841883,2014,"02/04/2016 06:33:39 AM",41.721396854,-87.61654991,"(41.721396854, -87.61654991)"
"854",4289932,"HL603216","09/09/2005 11:00:00 PM","021XX E 97TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0431","004",7,51,"14",1191860,1841057,2005,"04/15/2016 08:55:02 AM",41.718849321,-87.572876298,"(41.718849321, -87.572876298)"
"855",7143756,"HR553173","09/24/2009 12:03:00 AM","075XX S ESSEX AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","false","0421","004",7,43,"08B",1194172,1855483,2009,"02/04/2016 06:33:39 AM",41.758379152,-87.563936,"(41.758379152, -87.563936)"
"856",10105791,"HY294277","06/07/2015 09:55:00 AM","075XX S PRAIRIE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true","0623","006",6,69,"26",1179344,1855002,2015,"08/17/2015 03:03:40 PM",41.757410301,-87.618293384,"(41.757410301, -87.618293384)"
"857",1488123,"G223932","04/20/2001 01:44:31 AM","018XX W 64 ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0726","007",NA,NA,"14",1164890,1862269,2001,"08/17/2015 03:03:40 PM",41.777669398,-87.671060196,"(41.777669398, -87.671060196)"
"858",8107420,"HT342186","06/10/2011 01:00:00 AM","011XX W OHIO ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","1323","012",27,24,"06",1168591,1904030,2011,"02/04/2016 06:33:39 AM",41.89218657,-87.656285573,"(41.89218657, -87.656285573)"
"859",3145061,"HK136520","01/20/2004 04:00:00 PM","042XX W DIVERSEY AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false","2523","025",31,20,"07",1147905,1918285,2004,"04/15/2016 08:55:02 AM",41.931726484,-87.731889722,"(41.931726484, -87.731889722)"
"860",4596016,"HM187414","02/17/2006 03:00:00 PM","080XX S HONORE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0611","006",18,71,"14",1165417,1851381,2006,"04/15/2016 08:55:02 AM",41.747780077,-87.669436269,"(41.747780077, -87.669436269)"
"861",7401184,"HS202848","03/11/2010 05:00:00 PM","113XX S KEDZIE AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false","2211","022",19,74,"26",1157055,1829329,2010,"02/04/2016 06:33:39 AM",41.687438474,-87.700671253,"(41.687438474, -87.700671253)"
"862",8619806,"HV293416","05/18/2012 10:00:00 PM","016XX N MILWAUKEE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1434","014",32,24,"14",1162493,1910853,2012,"02/04/2016 06:33:39 AM",41.911039255,-87.6784896,"(41.911039255, -87.6784896)"
"863",2425471,"HH745422","10/28/2002 04:30:00 PM","053XX N NAGLE AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false","1622","016",45,11,"26",1132576,1935077,2002,"04/15/2016 08:55:02 AM",41.978086761,-87.787829483,"(41.978086761, -87.787829483)"
"864",11007898,"JA336656","07/06/2017 08:40:00 AM","051XX W IRVING PARK RD","0460","BATTERY","SIMPLE","OTHER","false","false","1634","016",45,15,"08B",1141226,1926105,2017,"07/13/2017 03:53:17 PM",41.953311263,-87.756240817,"(41.953311263, -87.756240817)"
"865",5186778,"HM775683","12/04/2006 07:47:00 PM","070XX S JEFFERY BLVD","1122","DECEPTIVE PRACTICE","COUNTERFEIT CHECK","DAY CARE CENTER","false","false","0332","003",5,43,"10",1190768,1858499,2006,"04/15/2016 08:55:02 AM",41.766738169,-87.576313866,"(41.766738169, -87.576313866)"
"866",5398440,"HN240692","03/22/2007 12:44:37 PM","011XX N LATROBE AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false","1524","015",37,25,"05",1141151,1907155,2007,"04/15/2016 08:55:02 AM",41.901311878,-87.756984775,"(41.901311878, -87.756984775)"
"867",8162874,"HT397585","07/14/2011 10:02:00 PM","005XX S CICERO AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","1131","011",24,25,"18",1144477,1897132,2011,"02/04/2016 06:33:39 AM",41.873745624,-87.745020313,"(41.873745624, -87.745020313)"
"868",6398269,"HP480332","07/28/2008 05:37:52 PM","059XX W ARTHINGTON ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","true","false","1513","015",29,25,"14",1136760,1895398,2008,"02/04/2016 06:33:39 AM",41.869128937,-87.773395376,"(41.869128937, -87.773395376)"
"869",2378960,"HH686845","10/01/2002 09:00:00 PM","005XX W ROOSEVELT RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0131","001",2,28,"07",1172789,1894971,2002,"04/15/2016 08:55:02 AM",41.867236149,-87.641136561,"(41.867236149, -87.641136561)"
"870",8310597,"HT545037","10/16/2011 02:30:00 AM","053XX W NORTH AVE","031A","ROBBERY","ARMED: HANDGUN","SIDEWALK","false","false","2532","025",37,25,"03",1140759,1910125,2011,"02/04/2016 06:33:39 AM",41.909469119,-87.758351526,"(41.909469119, -87.758351526)"
"871",2053633,"HH272336","03/28/2002 09:15:00 PM","040XX W POLK ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1132","011",NA,NA,"07",1149539,1896138,2002,"04/15/2016 08:55:02 AM",41.870921262,-87.726460722,"(41.870921262, -87.726460722)"
"872",5506066,"HN323973","05/04/2007 10:30:00 PM","009XX N LOREL AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1524","015",37,25,"06",1140502,1905748,2007,"04/15/2016 08:55:02 AM",41.897462844,-87.759403222,"(41.897462844, -87.759403222)"
"873",4052357,"HL402487","06/06/2005 11:45:00 AM","007XX E 63RD ST","0890","THEFT","FROM BUILDING","LIBRARY","false","false","0312","003",20,42,"06",1182389,1863404,2005,"04/15/2016 08:55:02 AM",41.780396221,-87.606873919,"(41.780396221, -87.606873919)"
"874",3909698,"HL281072","04/07/2005 04:00:00 PM","015XX N LECLAIRE AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","2533","025",37,25,"08B",1142094,1909660,2005,"04/15/2016 08:55:02 AM",41.908168445,-87.753458801,"(41.908168445, -87.753458801)"
"875",3766760,"HL136016","01/21/2005 06:30:00 AM","054XX S KENNETH AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0815","008",23,62,"14",1147620,1868188,2005,"04/15/2016 08:55:02 AM",41.794259616,-87.734221786,"(41.794259616, -87.734221786)"
"876",1976217,"HH155651","01/29/2002 02:20:50 PM","007XX N AVERS AV","2092","NARCOTICS","SOLICIT NARCOTICS ON PUBLICWAY","STREET","true","false","1112","011",NA,NA,"26",1150589,1904715,2002,"04/15/2016 08:55:02 AM",41.894437044,-87.722381594,"(41.894437044, -87.722381594)"
"877",7886691,"HT116380","01/12/2011 12:58:00 PM","045XX S WESTERN AVE","1122","DECEPTIVE PRACTICE","COUNTERFEIT CHECK","OTHER","false","false","0914","009",12,61,"10",1161131,1874302,2011,"02/04/2016 06:33:39 AM",41.810768138,-87.684507864,"(41.810768138, -87.684507864)"
"878",3000602,"HJ703563","10/19/2003 04:48:00 AM","028XX W DIVERSEY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","1411","014",35,21,"14",1157030,1918484,2003,"04/15/2016 08:55:02 AM",41.932092005,-87.698351227,"(41.932092005, -87.698351227)"
"879",7279397,"HR693313","12/16/2009 11:24:00 AM","058XX N LINCOLN AVE","0890","THEFT","FROM BUILDING","SCHOOL, PUBLIC, BUILDING","false","false","2011","020",40,2,"06",1155809,1938617,2009,"02/04/2016 06:33:39 AM",41.987362912,-87.702293402,"(41.987362912, -87.702293402)"
"880",7521285,"HS324781","05/24/2010 10:15:00 PM","022XX N MAJOR AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","2515","025",37,19,"14",1138017,1914401,2010,"02/04/2016 06:33:39 AM",41.921252952,-87.768321106,"(41.921252952, -87.768321106)"
